"timestamp","count","uniques"
"    2019-07-09T00:00:00Z",6,3
"    2019-07-10T00:00:00Z",15,8
"    2019-07-11T00:00:00Z",8,2
"    2019-07-12T00:00:00Z",25,12
"    2019-07-13T00:00:00Z",22,2
"    2019-07-14T00:00:00Z",5,2
"    2019-07-15T00:00:00Z",2,2
"    2019-07-16T00:00:00Z",9,4
"    2019-07-17T00:00:00Z",32,8
"    2019-07-18T00:00:00Z",26,7
"    2019-07-19T00:00:00Z",32,8
"    2019-07-20T00:00:00Z",6,4
