"timestamp","count","uniques"
"    2019-04-27T00:00:00Z",13,7
"    2019-04-28T00:00:00Z",2,2
"    2019-04-29T00:00:00Z",12,6
"    2019-04-30T00:00:00Z",5,3
"    2019-05-01T00:00:00Z",30,6
"    2019-05-02T00:00:00Z",25,4
"    2019-05-03T00:00:00Z",12,6
"    2019-05-04T00:00:00Z",1,1
"    2019-05-05T00:00:00Z",6,3
"    2019-05-06T00:00:00Z",22,7
"    2019-05-07T00:00:00Z",6,5
"    2019-05-08T00:00:00Z",17,4
"    2019-05-09T00:00:00Z",18,9
"    2019-05-10T00:00:00Z",2,2
